"css-175oi2r href","css-9pa8cd src","css-1jxf684","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","css-1jxf684 9","css-1jxf684 href","css-1jxf684 10","css-1jxf684 12","css-1jxf684 13","css-1jxf684 15","css-146c3p1 2","css-1jxf684 href 2","css-1jxf684 16","r-4qtqp9 src 3","r-4qtqp9 href"
"https://x.com/must64548","https://pbs.twimg.com/profile_images/1756389458482778112/mxiQ6mHE_normal.jpg","Bondkazama007","@must64548","·","https://x.com/must64548/status/2050126673304293450","May 1","sinyal","telkomsel","ya itu urusan lu ama","","https://x.com/must64548/status/2050126673304293450/analytics","84","","","Lah , Lu tau gak urusan gw seberapa urgent nya ? Apa yg gw pertaruhkan di urusan ini ? Dampaknya gimana ke gw dan orang orang disekitar gw ? Dateng dateng bilang lebay, Klo lu gak tau mending lu diem aja… masalah lu kaga ada",". Ngerti kids?","","","Replying to","https://x.com/RRDani212","@RRDani212","",""
"https://x.com/icannican","https://pbs.twimg.com/profile_images/1261608876559884290/WFLGhLk2_normal.jpg","ᮎ᮪ᮠᮥᮃᮔᮩᮒ᮪","@icannican","·","https://x.com/icannican/status/2052183824432513082","May 7","","","","2","https://x.com/icannican/status/2052183824432513082/analytics","90","","","Sekarang no sim terus. Maksudnya gimana sih? Di device lain juga suka gini","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/hannahquiny7","https://pbs.twimg.com/profile_images/2023014158082691072/Vgbe-gyC_normal.jpg","Hannah Q.E","@hannahquiny7","·","https://x.com/hannahquiny7/status/2050786679645204772","May 3","sinyal","","","1","https://x.com/hannahquiny7/status/2050786679645204772/analytics","50","","","udah bisa ya, terimakasih. sepertinya","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/irezadigital","https://pbs.twimg.com/profile_images/1973318277809217536/5Xb8TlT5_normal.jpg","Reza","@irezadigital","·","https://x.com/irezadigital/status/2051659855665250723","May 5","telkomsel","sinyal","ala kadar. buat rugi negara aja kalian tu.","2","https://x.com/irezadigital/status/2051659855665250723/analytics","1.1K","","","ini emang perampok. simcard 1, sengaja ga beli paket data udh bbrp hari. data aktif simcard 2. setiap hari pulsa gw berkurang Rp600. perampok ulung kalian  itu. udah mahal, monopoli, layanan jelek,","","","","","","","",""
"https://x.com/DKSSTREET","https://pbs.twimg.com/profile_images/2048936897687535616/BlVIb6yv_normal.jpg","","@DKSSTREET","·","https://x.com/DKSSTREET/status/2052235736901161419","May 7","telkomsel","sinyal",". Udah harga selalu naik, tapi","3","https://x.com/DKSSTREET/status/2052235736901161419/analytics","350","","","gue kalo ga sayang nomor karna udah dipake lama. Udah minggat banget dari","sering eror banget. Kalo abis ujan masih wajar, ini mah ga ada apa apa. Heran. Mana spam banyak banget","","","","","","",""
"https://x.com/Caffeine6969","https://pbs.twimg.com/profile_images/1568606356818755584/M2Fw0fhu_normal.jpg","Caffein","@Caffeine6969","·","https://x.com/Caffeine6969/status/2048009078686052795","Apr 25","Telkomsel","sinyal","nya bapuk bgt jir","4","https://x.com/Caffeine6969/status/2048009078686052795/analytics","695","","","","","","","","","","https://abs.twimg.com/emoji/v2/svg/1f610.svg",""
"https://x.com/syadyangkamu","https://pbs.twimg.com/profile_images/1728040957617311744/5kceFNkX_normal.jpg","syad","@syadyangkamu","·","https://x.com/syadyangkamu/status/2046074238810157552","Apr 20","sinyal","telkomsel","","1","https://x.com/syadyangkamu/status/2046074238810157552/analytics","482","@Telkomsel","https://x.com/Telkomsel","ini kenapa","dari pagi down terus ya? soalnya ga sendiri temen"" yg lainnya juga sama sampe x no signal","","","","","","",""
"https://x.com/Rian19683628","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Rian19","@Rian19683628","·","https://x.com/Rian19683628/status/2052249075882561899","May 7","Sinyal","telkomsel","jelek setiap 30 menit jaringan ilang ga jelas provider satu ini...saya kira cuma sebentar..udah setahun jaringan tidak berubah sering hilang kecewa banget...emang tolol indosat ...udahlah udh paling bener make","1","https://x.com/Rian19683628/status/2052249075882561899/analytics","90","","","Mending ga usah buka sekalian ditempat saya...","","","","Replying to","https://x.com/3CareIndonesia","@3CareIndonesia","",""
"https://x.com/Suhastoro5no","https://pbs.twimg.com/profile_images/1445035621307715589/7AlyZNhC_normal.jpg","suhastoro","@Suhastoro5no","·","https://x.com/Suhastoro5no/status/2050264304973418854","May 2","","sinyal","semakin jelek di daerah saya? Bisa diperbaiki tidak. Apa harga paket data masih kurang mahal biar internet bisa digunakan buat internetan","2","https://x.com/Suhastoro5no/status/2050264304973418854/analytics","93","@Telkomsel","https://x.com/Telkomsel","gimana min kok","","","","","","","https://abs.twimg.com/emoji/v2/svg/1f926-1f3fb-200d-2642-fe0f.svg",""
"https://x.com/glimpsekey","https://pbs.twimg.com/profile_images/1748505308144803840/hMMo0KcE_normal.jpg","gurlfromnowhere","@glimpsekey","·","https://x.com/glimpsekey/status/2051865727704134076","May 6","telkomsel","sinyal","bener” jelek, ga make sense sm harga yg semahal itu","1","https://x.com/glimpsekey/status/2051865727704134076/analytics","107","@Telkomsel","https://x.com/Telkomsel","apasihh maunya","","","","","","","",""
"https://x.com/channectwed","https://pbs.twimg.com/profile_images/1875886250374426625/6n-fOERV_normal.jpg","Rin","@channectwed","·","https://x.com/channectwed/status/2051625287801360682","May 5","","sinyal","muluu dr jakarta-bogor","1","https://x.com/channectwed/status/2051625287801360682/analytics","163","@Telkomsel","https://x.com/Telkomsel","ini kartu gue yng rusak atau hp hw yng rusak masa orang2 bsa main hp di krl gw gbsa buka apa2. Gda","","","","","","","",""
"https://x.com/burak1019","https://pbs.twimg.com/profile_images/1657440342088507393/ioICGkPq_normal.jpg","burak ünal","@burak1019","·","https://x.com/burak1019/status/2052825468101898612","19m","Translated from Turkish","Show original","","1","https://x.com/burak1019/status/2052825468101898612/analytics","13","","","We didn't bother telling Telekom about it. We figured we'd mention it when we chat with them sometime. Anyway, when it comes to poles carrying regular phone cables getting knocked down, Telekom doesn't really give a damn. They just say, ""Go ahead and knock 'em down, toss 'em","","","","Replying to","https://x.com/burak1019","@burak1019","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052820704161358105","38m","","",". Segera meluncur buat cek DM Kakak. Ditunggu ya","1","https://x.com/Telkomsel/status/2052820704161358105/analytics","4","","","Siap Kak","- Fadil","","@wndamaximof","Replying to","https://x.com/wndamaximof","@wndamaximof","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","[object Object]"
"https://x.com/kimminjuangell","https://pbs.twimg.com/profile_images/2047653984417226752/M0UXRBOd_normal.jpg","✯Key✯","@kimminjuangell","·","https://x.com/kimminjuangell/status/2051999701218836762","May 6","Sinyal","sinyal","sering ga stabil. Percuma nonton premium kalo","2","https://x.com/kimminjuangell/status/2051999701218836762/analytics","71","","","nya baikin juga min, masa iya","ilang timbul huft.","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/rikimatcha_","https://pbs.twimg.com/profile_images/2048389656115654656/kB8e7eqW_normal.jpg","cha","@rikimatcha_","·","https://x.com/rikimatcha_/status/2051632295174631904","May 5","SINYAL","","","1","https://x.com/rikimatcha_/status/2051632295174631904/analytics","246","@Telkomsel","https://x.com/Telkomsel","LU JELEK BGT ASTAGHFIRULLAH MAHAL DOANG KUALITAS JELEK","","","","","","","",""
"https://x.com/iohllll","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","io","@iohllll","·","https://x.com/iohllll/status/2052631884702925059","13h","sinyal","","","1","https://x.com/iohllll/status/2052631884702925059/analytics","46","","","hlo minn ini knpa tidak ada","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/tri_4kbar","https://pbs.twimg.com/profile_images/1788453414944505857/KlCk_Ekh_normal.jpg","Tri akbar ardiansyah","@tri_4kbar","·","https://x.com/tri_4kbar/status/2050454050693595356","May 2","telkomsel","sinyal","nomer saya tiba2 hilang","2","https://x.com/tri_4kbar/status/2050454050693595356/analytics","168","@Telkomsel","https://x.com/Telkomsel","ini kenala ya","udah dinrestar juga ga muncul muncul","","","","","","",""
"https://x.com/borafleur","https://pbs.twimg.com/profile_images/2046161590702243840/eI1pbtWW_normal.jpg","V","@borafleur","·","https://x.com/borafleur/status/2044787009789800755","Apr 16","sinyal","Telkomsel","","1","https://x.com/borafleur/status/2044787009789800755/analytics","58","","","Capek banget sama","","","","","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg",""
"https://x.com/ehmangelu","https://pbs.twimg.com/profile_images/2009019997369364480/KhnmsqGU_normal.jpg","dikywickson","@ehmangelu","·","https://x.com/ehmangelu/status/2051322430820585477","May 4","SINYAL","","LO JELEKKKKK BANGETTT TAEKKKK","2","https://x.com/ehmangelu/status/2051322430820585477/analytics","29","@Telkomsel","https://x.com/Telkomsel","SUMPAH","","","","","","","",""
"https://x.com/AgnessMT","https://pbs.twimg.com/profile_images/1483794770040586248/0bUVbUgQ_normal.jpg","Agnes Margaretha Tarigan","@AgnessMT","·","https://x.com/AgnessMT/status/2048761445249429514","Apr 27","sinyal","telkomsel","jelek bgt dahh","1","https://x.com/AgnessMT/status/2048761445249429514/analytics","26","","","","","","","","","","",""
"https://x.com/hikamfajri1","https://pbs.twimg.com/profile_images/2002067800651956224/6JyuB5M9_normal.jpg","Hikam Fajri ®","@hikamfajri1","·","https://x.com/hikamfajri1/status/2052825119060627512","21m","sinyal","",", di frekuensi 900MHz dapet 3 garis doang, naek ke frekuensi 1800 langsung hilang sinyalnye... Parah, rugi banget langganan pascabayar","1","https://x.com/hikamfajri1/status/2052825119060627512/analytics","12","","","Kartu IM3 gue gak kepake kalo didalem rumah, susah","","","","Replying to","https://x.com/CareIM3","@CareIM3","",""
"https://x.com/IntanJibra16482","https://pbs.twimg.com/profile_images/1968383839325331456/Vri7OyW9_normal.png","Jibran Intan","@IntanJibra16482","·","https://x.com/IntanJibra16482/status/2052288392831086678","May 7","sinyal","","nya gabisa. Kapok dah mending operator lain","1","https://x.com/IntanJibra16482/status/2052288392831086678/analytics","37","","","Asli bapuk bat, gua pembayaran","","","","Replying to","https://x.com/Gee3xbbb","@Gee3xbbb","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052819781037019390","42m","","",". Untuk penawaran paket yang diterima sifatnya personal untuk setiap pelanggan sesuai profil dan kebutuhan, sehingga penawaran yang diterima berbeda ya. Yuk langsung konfirmasi via DM agar dibantu rekomendasi paket ya","","https://x.com/Telkomsel/status/2052819781037019390/analytics","46","","","Maaf ya Kak","- Fadil","","@itsyudaaa","Replying to","https://x.com/itsyudaaa","@itsyudaaa","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","[object Object]"
"https://x.com/__jlooming","https://pbs.twimg.com/profile_images/1895586696336719872/QBab8hXx_normal.jpg","nona","@__jlooming","·","https://x.com/__jlooming/status/2051955750831087752","May 6","telkomsel","sinyal","kalian makin ke sini makin menurun kualitasnya","2","https://x.com/__jlooming/status/2051955750831087752/analytics","447","","","ayo jawab jujur, kenapa","bukan di nomor saya doang, sempet nanya ke beberapa temen yang pakai","pun merasakan hal yang sama","","","","","https://abs.twimg.com/emoji/v2/svg/1f914.svg",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052820265416237304","40m","Telkomsel","Telkomsel","sudah follow X","tsel.me/chatva","https://x.com/Telkomsel/status/2052820265416237304/analytics","15","http://","https://t.co/6WZ1WdNSQf","Pastikan Kak","ya. Jika masih berkendala, yuk bisa coba DM ke Instagram","/MyTelkomsel atau","@h41kaal","Replying to","https://x.com/h41kaal","@h41kaal","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","[object Object]"
"https://x.com/Lygophileee","https://pbs.twimg.com/profile_images/1713589254218190848/2j2WYqgL_normal.jpg","Riko_darma","@Lygophileee","·","https://x.com/Lygophileee/status/2051660776348570061","May 5","","sinyal","kek sampah","1","https://x.com/Lygophileee/status/2051660776348570061/analytics","59","@Telkomsel","https://x.com/Telkomsel","matok harga gede tapi","","","","","","","",""
"https://x.com/txtdarinandhito","https://pbs.twimg.com/profile_images/2030825321331908608/Ud9KUdR-_normal.jpg","ρʅυҽɱ","@txtdarinandhito","·","https://x.com/txtdarinandhito/status/2044335501327614206","Apr 15","sinyal","","","1","https://x.com/txtdarinandhito/status/2044335501327614206/analytics","178","@Telkomsel","https://x.com/Telkomsel","Udah 2 minggu","jelek bgt pdhl di jakarta loh! 5G aja jelek! Gmn yg bawahnya! Saran aja kalo kualitas nya menurun mending jual paket datanya dibikin murah meriah aja. Stop merasa jadi simcard eksklusif","","","","","","",""
"https://x.com/lushciouslyy","https://pbs.twimg.com/profile_images/1968975912747388928/DjEcMRey_normal.jpg","keii𐚁 아셉즈니","@lushciouslyy","·","https://x.com/lushciouslyy/status/2052830235683659947","56s","Tanyarl","@tanyakanrl","bangun tidur masi oke, trs lagi ditangga mau buka hp tiba2 udh ada garis putih anjir kesel bgt","·","https://x.com/lushciouslyy/status/2052830235683659947/analytics","1","Quote","https://x.com/CPtanyarl","sumpah ini kejadian bgt di hp ak sebelum itw bgt","@CPtanyarl","","","6h","","penyakitnya sumsang tu selalu gini tapi kenapa peminatnya tetep banyak ya? (bertanya dengan nada dering)","https://abs.twimg.com/emoji/v2/svg/1f62d.svg",""
"https://x.com/MasRenal","https://pbs.twimg.com/profile_images/1941346067972235264/jftcf3IG_normal.jpg","Renalaswara","@MasRenal","·","https://x.com/MasRenal/status/2042308065995931715","Apr 10","sinyal","","","1","https://x.com/MasRenal/status/2042308065995931715/analytics","211","@Telkomsel","https://x.com/Telkomsel","Emang","lagi lemotkah ?","","","","","","",""
"https://x.com/rizdardragon","https://pbs.twimg.com/profile_images/1684642011041914880/cJRnP7kv_normal.jpg","Rizky D. Armawan","@rizdardragon","·","https://x.com/rizdardragon/status/2052251224884576580","May 7","sinyal","","di beberapa wilayah di banten sampai 4btg di wilayah kontruksi di banten dibanding","1","https://x.com/rizdardragon/status/2052251224884576580/analytics","124","@Telkomsel","https://x.com/Telkomsel","","yg towernya paling banyak,","penuh tapi lelet banget. Aneh emang. Makanya banyak pegawai BUMN yg nomor keduanya","@myXL","","","","https://abs.twimg.com/emoji/v2/svg/1f602.svg",""
"https://x.com/daffathoniii","https://pbs.twimg.com/profile_images/2021473847154036736/K4B8hej__normal.jpg","iblamedapa","@daffathoniii","·","https://x.com/daffathoniii/status/2051261309975716260","May 4","","sinyal","daerah cibiru kok lemot sekali ya?","2","https://x.com/daffathoniii/status/2051261309975716260/analytics","91","@Telkomsel","https://x.com/Telkomsel","permisi, ini","","","","","","","",""
"https://x.com/c0mmitmentissue","https://pbs.twimg.com/profile_images/1975478768706961408/PwK7tK29_normal.jpg","jacqueline","@c0mmitmentissue","·","https://x.com/c0mmitmentissue/status/2050158834904449387","May 1","sinyal","telkomsel","kalo di bsd kok jlk ya","1","https://x.com/c0mmitmentissue/status/2050158834904449387/analytics","133","","","","","","","","","","",""
"https://x.com/debbyulianty","https://pbs.twimg.com/profile_images/1525483278559752192/1n1MN0wY_normal.jpg","Debbie","@debbyulianty","·","https://x.com/debbyulianty/status/2044763480134443482","Apr 16","sinyal","telkomsel","","3","https://x.com/debbyulianty/status/2044763480134443482/analytics","118","@Telkomsel","https://x.com/Telkomsel","Tolong bingung banget sama",", aku frustasi kak. Aku padahal di lobby kantor td sejam, ga dapet","sama sekali mau nangis ga bs plg. Akhirnya naik lagi cuma buat pesen gojek","","","","","",""
"https://x.com/Suhastoro5no","https://pbs.twimg.com/profile_images/1445035621307715589/7AlyZNhC_normal.jpg","suhastoro","@Suhastoro5no","·","https://x.com/Suhastoro5no/status/2050265774779203664","May 2","","sinyal","di daerah ku semakin lama semakin memburuk. Udah paket data mahal tapi tidak sesuai dengan","1","https://x.com/Suhastoro5no/status/2050265774779203664/analytics","81","@Telkomsel","https://x.com/Telkomsel","min. Kenapa","internet nya","","","","","","https://abs.twimg.com/emoji/v2/svg/1f92f.svg",""
"https://x.com/fufufufaris","https://pbs.twimg.com/profile_images/2048148285819686912/Hqy1kkoH_normal.jpg","J A G U A R","@fufufufaris","·","https://x.com/fufufufaris/status/2044348244856394044","Apr 15","sinyal","telkomsel","setan","1","https://x.com/fufufufaris/status/2044348244856394044/analytics","463","","","","","","","","","","",""
"https://x.com/triarsoagus1","https://pbs.twimg.com/profile_images/1805875221096022016/ee5x2QoU_normal.jpg","Agus Triarso","@triarsoagus1","·","https://x.com/triarsoagus1/status/2050487621030465682","May 2","Telkomsel","telkomsel",", saya adl pelanggan setia kartu","1","https://x.com/triarsoagus1/status/2050487621030465682/analytics","117",", hormat saya,

terimakasih","","halo cs",", saya mengalami kartu","saya hanya panggilan darurat & sinyalnya tidak ada/bermasalah, nomor","telkomsel","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/StarW81318","https://pbs.twimg.com/profile_images/1892571448583331841/VTb2IM8b_normal.jpg","Star War","@StarW81318","·","https://x.com/StarW81318/status/2051279893602975857","May 4","Telkomsel","sinyal","ilang mulu butuh banget ini jaringan nya astaga","2","https://x.com/StarW81318/status/2051279893602975857/analytics","773","@Telkomsel","https://x.com/Telkomsel","tolong lah","","","","","https://x.com/hashtag/Telkomsel?src=hashtag_click","","https://abs.twimg.com/emoji/v2/svg/1f624.svg",""
"https://x.com/venticikarang","https://pbs.twimg.com/profile_images/1976688215856910337/KmjQtQPY_normal.jpg","rein deui｡*ﾟ","@venticikarang","·","https://x.com/venticikarang/status/2045106943984034112","Apr 17","Sinyal","telkomsel","paok betul","3","https://x.com/venticikarang/status/2045106943984034112/analytics","1.5K","","","","","","|| k/ia","","","","",""
"https://x.com/acillleeee","https://pbs.twimg.com/profile_images/1974302385465135105/xAVLLFlK_normal.jpg","micaaaa𝜗𝜚","@acillleeee","·","https://x.com/acillleeee/status/2050567605623374221","May 2","sinyal","","lu? dr sore gaada gini payah bgt dah","1","https://x.com/acillleeee/status/2050567605623374221/analytics","59","@Telkomsel","https://x.com/Telkomsel","kenapanih","","","","","","","",""
"https://x.com/NurulIbadi1","https://pbs.twimg.com/profile_images/1066977862920495104/STqJvVCK_normal.jpg","Nurul Ibadi","@NurulIbadi1","·","https://x.com/NurulIbadi1/status/2052344529509065142","May 7","sinyal","","","1","https://x.com/NurulIbadi1/status/2052344529509065142/analytics","755","@Telkomsel","https://x.com/Telkomsel","24 jam","lumpuh 

Alhamdulillah ini","sudah ada lagi

Terima kasih kerjasamanya","","Replying to","https://x.com/pmtkemkomdigi","@pmtkemkomdigi","",""
"https://x.com/adinary","https://pbs.twimg.com/profile_images/2030295402252226560/Rjo90RBX_normal.jpg","~유미~ goes to SWC","@adinary","·","https://x.com/adinary/status/2044039595181125899","Apr 14","sinyal","telkomsel","","1","https://x.com/adinary/status/2044039595181125899/analytics","97","","","Duh bodohnya","","","","","","","",""
"https://x.com/yourjuneunivers","https://pbs.twimg.com/profile_images/1358945695470768129/W-NQqVYL_normal.jpg",".","@yourjuneunivers","·","https://x.com/yourjuneunivers/status/2052175616670404859","May 7","sinyal","","dari pagi sampe jam 2 ga bener bener dah heran. signal biasa maupun wifi","1","https://x.com/yourjuneunivers/status/2052175616670404859/analytics","54","","","tolong di cekk bgt ini udh beberapa kali, dan sekarang 3 hari berturut-turut","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/ryujpatji","https://pbs.twimg.com/profile_images/2037185876640620550/q8BgOSX6_normal.jpg","send","@ryujpatji","·","https://x.com/ryujpatji/status/2051826838583066867","May 6","Sinyal","","ada tapi ga bisa internet?","2","https://x.com/ryujpatji/status/2051826838583066867/analytics","699","@Telkomsel","https://x.com/Telkomsel","Tolong ini konsepnya gimana?","","","","","","","",""
"https://x.com/bisnisbaju611","https://pbs.twimg.com/profile_images/1796505719199686656/eZi25Jmk_normal.png","Cloud Konveksi","@bisnisbaju611","·","https://x.com/bisnisbaju611/status/2050620961033208098","May 2","","sinyal","dan","1","https://x.com/bisnisbaju611/status/2050620961033208098/analytics","169","@Telkomsel","https://x.com/Telkomsel","Halo",". Ini di daerah Cipulir, Ulujami, Pesanggrahan","kok jelek banget ya? Whatsapp pending, Zoom gak masuk, streaming lelet,  apalagi game kompetitif ping nya parah sering di angka 200-300an ms. Kayaknya udah 1-2mingguan begini gak berubah2.","@byu_id","","","","",""
"https://x.com/kyocull","https://pbs.twimg.com/profile_images/2021271229286711296/MF4Vt1SI_normal.jpg","Jac","@kyocull","·","https://x.com/kyocull/status/2050863702514299020","May 3","Telkomsel","sinyal","nya jelek bngt","2","https://x.com/kyocull/status/2050863702514299020/analytics","208","","","ni udh mahal,","","","","","","","",""
"https://x.com/ehmangelu","https://pbs.twimg.com/profile_images/2009019997369364480/KhnmsqGU_normal.jpg","dikywickson","@ehmangelu","·","https://x.com/ehmangelu/status/2050962420118774048","May 3","sinyal","","lu jelek banget dah","2","https://x.com/ehmangelu/status/2050962420118774048/analytics","61","@Telkomsel","https://x.com/Telkomsel","sumpah","","","","","","","",""
"https://x.com/Vari_0us","https://pbs.twimg.com/profile_images/1460090183559233536/Ewy63OYP_normal.jpg","징징88","@Vari_0us","·","https://x.com/Vari_0us/status/2050419815643505075","May 2","","Sinyal","kecil. Internet lemot.","1","https://x.com/Vari_0us/status/2050419815643505075/analytics","128","@telkomsel","https://x.com/Telkomsel","perbaiki jaringannya. Mahal² tp jaringan lola.","","","","","","","",""
"https://x.com/ahmetarslan029","https://pbs.twimg.com/profile_images/1900507060573192193/5z-xTvwY_normal.jpg","A.S.A","@ahmetarslan029","·","https://x.com/ahmetarslan029/status/2052829126692684117","5m","Translated from Turkish","Show original","Why is the signal that should be there below Turkey's standards? Why isn't the network pulling in? For 5 years the complaints","","https://x.com/ahmetarslan029/status/2052829126692684117/analytics","4","","","For the last 4-5 years, you've been getting messages but you're not producing any solutions, just making empty statements and doing paid advertising.","","","","Replying to","https://x.com/TTDestek","@TTDestek","https://abs.twimg.com/emoji/v2/svg/1f937-200d-2642-fe0f.svg",""
